@relation winequality-red-weka.filters.unsupervised.instance.RemovePercentage-P34.0-V_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A12-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute class {3,4,5,6,7,8}

@data
0.075163,0.211127,-0.092512,0.00797,-0.057375,0.051499,0.002407,0.003323,0.093028,0.168425,-0.106825,8
0.087799,0.231841,-0.042135,-0.048407,-0.042253,0.002365,-0.03017,0.005979,0.06243,0.117418,-0.125852,6
0.110321,0.215422,-0.051788,-0.054375,-0.036759,0.002749,-0.028692,-0.001473,0.101585,0.108402,-0.138817,6
0.109461,0.221727,-0.052721,-0.040009,-0.048179,-0.017742,-0.029749,0.038527,0.103808,0.112544,-0.111117,7
0.090484,0.215776,-0.005242,-0.068527,0.007192,0.009786,-0.001051,-0.023188,0.107577,0.127251,-0.143282,6
0.06323,0.234115,-0.017219,-0.0392,-0.049962,0.018913,-0.012898,-0.01462,0.070973,0.106524,-0.110578,5
0.090484,0.215776,-0.005242,-0.068527,0.007192,0.009786,-0.001051,-0.023188,0.107577,0.127251,-0.143282,6
0.05357,0.204495,-0.032654,-0.039435,-0.04323,0.008275,-0.011692,-0.0268,0.060028,0.086659,-0.099904,5
0.109856,0.239386,-0.077746,-0.071097,-0.041759,-0.013126,0.044159,0.021561,0.070482,0.133764,-0.153526,7
0.05357,0.204495,-0.032654,-0.039435,-0.04323,0.008275,-0.011692,-0.0268,0.060028,0.086659,-0.099904,5
0.062174,0.234216,-0.086466,-0.023906,-0.032479,0.018294,-0.013439,0.015565,0.108355,0.145647,-0.127804,6
0.093702,0.224717,-0.06683,-0.036658,-0.030695,-0.004176,-0.028777,-0.00006,0.09362,0.132092,-0.140794,6
0.106262,0.210947,-0.060847,-0.050973,-0.031712,0.025471,-0.031938,-0.002637,0.085354,0.110871,-0.133885,6
0.093702,0.224717,-0.06683,-0.036658,-0.030695,-0.004176,-0.028777,-0.00006,0.09362,0.132092,-0.140794,6
0.088689,0.227005,-0.075323,-0.029251,-0.033385,-0.008137,-0.022923,0.000491,0.09928,0.147115,-0.144445,6
0.101796,0.274858,-0.0704,-0.032446,-0.01138,-0.010066,-0.046499,-0.011828,0.093528,0.13532,-0.146289,5
0.084638,0.239442,-0.055992,-0.026996,-0.050832,0.016069,-0.013248,0.016548,0.074704,0.125837,-0.156775,6
0.084467,0.212951,-0.059518,-0.030684,-0.043098,-0.017809,-0.026955,0.035666,0.096215,0.111731,-0.114355,7
0.082439,0.202446,-0.002687,-0.0613,-0.026255,0.000498,-0.023901,-0.038796,0.102366,0.088666,-0.10298,5
0.128649,0.201277,-0.057644,-0.040221,-0.06776,0.003573,0.01194,-0.003691,0.092583,0.13491,-0.074962,6
0.0862,0.183182,-0.043675,-0.038254,-0.049396,0.01275,-0.009489,0.005093,0.119799,0.060397,-0.115213,6
0.157091,0.241166,-0.059591,-0.071144,-0.024671,-0.005629,-0.073748,0.008907,0.051403,0.145128,-0.118309,7
0.074653,0.216325,-0.059253,-0.017209,-0.02987,-0.016394,-0.026056,0.021359,0.066778,0.092866,-0.121477,6
0.041322,0.204974,-0.021542,-0.038427,-0.052383,0.034109,-0.009171,0.011951,0.065633,0.064345,-0.100401,6
0.104322,0.252882,-0.088382,-0.005556,0.032373,-0.020697,-0.043826,0.018458,0.059675,0.194797,-0.166268,6
0.09715,0.22067,-0.052142,-0.061049,-0.025536,0.009435,-0.026849,-0.022262,0.116218,0.120906,-0.126432,6
0.09715,0.22067,-0.052142,-0.061049,-0.025536,0.009435,-0.026849,-0.022262,0.116218,0.120906,-0.126432,6
0.09715,0.22067,-0.052142,-0.061049,-0.025536,0.009435,-0.026849,-0.022262,0.116218,0.120906,-0.126432,6
0.121739,0.242214,-0.073503,-0.030157,-0.043713,0.017211,-0.012011,0.014207,0.116008,0.133702,-0.181935,6
0.125004,0.239277,-0.067635,-0.051783,-0.013902,-0.019815,-0.034318,-0.004378,0.116362,0.128259,-0.177396,5
0.080758,0.241532,-0.084915,-0.023086,-0.020446,-0.030774,-0.007495,0.003041,0.113822,0.148378,-0.168395,8
0.125919,0.215578,-0.071813,-0.043242,-0.041818,0.023333,-0.032611,0.003603,0.116984,0.126522,-0.152333,6
0.127799,0.202636,-0.085504,-0.031682,-0.04557,0.03233,-0.032702,0.000883,0.106931,0.136782,-0.159584,6
0.089987,0.20225,-0.051274,-0.019461,-0.07053,0.009103,-0.007679,0.004205,0.109364,0.121268,-0.109175,6
0.144437,0.216562,-0.035602,-0.074528,-0.035473,-0.018666,-0.039268,0.005865,0.097445,0.094273,-0.137677,4
0.074524,0.205657,-0.05883,-0.009115,-0.052404,0.021235,-0.006363,0.022729,0.086189,0.10523,-0.137414,7
0.106406,0.267983,-0.071056,-0.04285,-0.030431,0.002555,-0.025617,0.020493,0.077987,0.125804,-0.192671,6
0.125834,0.196337,-0.071012,-0.035312,-0.009236,-0.006213,-0.035085,-0.017655,0.116426,0.13903,-0.131341,6
0.118,0.196481,-0.035826,-0.013125,-0.047481,0.019075,-0.01042,0.00701,0.094394,0.102938,-0.066221,5
0.116873,0.190126,-0.032224,-0.01258,-0.049076,0.004443,-0.006893,0.0129,0.103456,0.116254,-0.083966,6
0.079449,0.20743,-0.030787,-0.042824,-0.05288,0.018568,-0.014315,-0.005819,0.144722,0.066977,-0.111405,6
0.10557,0.173762,-0.079065,0.015893,-0.022256,0.103559,-0.025601,0.01311,0.0476,0.112658,-0.079156,5
0.112943,0.253271,-0.093724,-0.041551,-0.030161,-0.017267,-0.03792,0.031876,0.108988,0.148152,-0.140048,7
0.100395,0.205505,-0.004078,-0.064241,-0.002993,0.013165,-0.011133,0.026578,0.124353,0.109928,-0.134441,7
0.087079,0.22717,-0.051254,-0.038941,-0.048364,-0.00407,-0.031008,0.030055,0.091486,0.102353,-0.126701,7
0.110954,0.226795,-0.061727,-0.026296,-0.048957,0.014707,-0.038438,0.017215,0.06321,0.134612,-0.121552,6
0.077563,0.228461,-0.042699,-0.041158,-0.055567,-0.026245,-0.030222,-0.004781,0.106081,0.120373,-0.100611,6
0.077563,0.228461,-0.042699,-0.041158,-0.055567,-0.026245,-0.030222,-0.004781,0.106081,0.120373,-0.100611,6
0.087305,0.203011,-0.021376,-0.027254,-0.011791,0.071238,0.011368,0.004773,0.092277,0.075858,-0.075352,5
0.111835,0.212194,-0.031327,-0.020342,-0.02865,0.005412,-0.023951,-0.001108,0.076696,0.067222,-0.071783,6
0.093463,0.194381,-0.051079,-0.036824,-0.030236,0.04115,-0.043913,-0.001095,0.060361,0.102934,-0.059462,6
0.094019,0.217522,-0.059979,-0.028298,-0.022458,0.010423,-0.023746,0.02541,0.100237,0.107156,-0.084842,6
0.074806,0.209966,-0.053794,-0.03217,-0.020424,0.003878,-0.021227,0.017956,0.110499,0.092834,-0.149085,6
0.090074,0.181567,-0.033799,-0.071522,-0.036304,0.010954,-0.070358,0.041287,0.056354,0.088691,-0.074649,6
0.105852,0.180432,-0.050561,-0.030938,-0.034148,0.046507,-0.040908,0.016156,0.072415,0.113756,-0.082557,5
0.105221,0.173762,-0.04485,-0.047574,-0.040596,0.015482,-0.059405,0.039317,0.057675,0.127849,-0.067387,6
0.101846,0.177754,-0.053708,-0.073915,-0.035204,-0.007644,0.021287,0.017866,0.093339,0.069166,-0.098531,6
0.09175,0.214108,0.011751,-0.023689,-0.0252,-0.01115,-0.002773,0.012411,0.099498,0.15118,-0.153722,7
0.091114,0.231817,-0.049655,-0.049673,-0.037059,-0.009949,-0.036143,0.005646,0.066846,0.12421,-0.123228,6
0.093052,0.231221,-0.038772,-0.023192,-0.06817,-0.007161,-0.024583,0.001317,0.083289,0.130131,-0.139983,6
0.096917,0.244135,-0.050008,-0.042736,-0.034507,-0.014821,-0.023744,0.033576,0.10912,0.120584,-0.150179,7
0.117143,0.260319,-0.070089,-0.02097,-0.000385,-0.018783,-0.045501,-0.000699,0.094995,0.126869,-0.138352,6
0.076003,0.207766,-0.039614,-0.033903,-0.032395,0.011211,0.011959,-0.025907,0.082816,0.089926,-0.111763,5
0.0978,0.204183,-0.050938,-0.024449,-0.054394,0.002146,-0.015771,0.005929,0.096225,0.118964,-0.108588,6
0.144843,0.175856,-0.084773,-0.062632,-0.03859,0.045856,-0.052176,-0.005891,0.114581,0.164995,-0.090214,6
0.076003,0.207766,-0.039614,-0.033903,-0.032395,0.011211,0.011959,-0.025907,0.082816,0.089926,-0.111763,5
0.108816,0.213721,-0.085574,-0.017057,-0.046999,0.039888,-0.044608,0.026682,0.071743,0.160541,-0.080645,7
0.127072,0.27788,-0.092256,-0.012586,0.020224,-0.028938,-0.041495,0.029033,0.104375,0.101961,-0.131731,7
0.05067,0.207665,-0.071641,-0.055041,0.017872,-0.020727,-0.055115,0.039384,0.08652,0.1115,-0.058094,6
0.094436,0.213767,-0.038829,-0.030317,-0.057725,-0.003101,-0.001525,0.00304,0.087607,0.109207,-0.101911,5
0.070431,0.216113,-0.039721,-0.024174,-0.054588,-0.02068,-0.011831,0.009514,0.08145,0.118521,-0.107844,7
0.047661,0.195954,-0.061062,-0.031209,-0.037278,-0.006028,-0.024486,-0.000938,0.077814,0.104932,-0.094225,6
0.060608,0.225374,-0.062765,-0.028834,-0.035413,0.008485,-0.009408,0.017044,0.093199,0.124829,-0.134116,7
0.069172,0.196048,-0.050734,-0.038251,-0.035575,-0.024309,-0.030786,-0.036429,0.106392,0.105527,-0.091327,5
0.069172,0.196048,-0.050734,-0.038251,-0.035575,-0.024309,-0.030786,-0.036429,0.106392,0.105527,-0.091327,5
0.091497,0.181065,-0.084687,-0.112103,-0.031948,-0.005051,0.098893,0.006975,0.047205,0.109832,-0.069234,5
0.064167,0.217366,-0.061105,-0.017299,-0.025618,-0.013186,0.02676,0.017391,0.136257,0.058773,-0.080786,5
0.093045,0.22655,-0.07755,-0.040552,-0.030922,0.010416,-0.03984,0.028564,0.107257,0.151482,-0.103643,7
0.082867,0.261362,-0.048157,-0.028372,-0.012819,0.02412,-0.006161,0.01399,0.086856,0.102201,-0.154711,6
0.084744,0.230927,-0.047114,-0.048171,-0.030232,-0.008064,-0.02133,-0.003362,0.087351,0.113679,-0.136637,6
0.063372,0.211176,-0.036634,-0.035747,-0.052975,0.007965,-0.023072,0.010595,0.090854,0.084507,-0.10664,6
0.112392,0.184774,-0.064256,-0.044401,-0.029834,0.019355,-0.029714,0.000935,0.119012,0.111487,-0.107912,6
0.092851,0.245516,-0.047686,-0.039306,-0.052582,-0.026422,-0.032154,0.009208,0.09969,0.127718,-0.122926,6
0.101772,0.191162,-0.038045,-0.041272,-0.039309,0.030462,-0.0467,0.004763,0.053083,0.095418,-0.066674,6
0.101772,0.191162,-0.038045,-0.041272,-0.039309,0.030462,-0.0467,0.004763,0.053083,0.095418,-0.066674,6
0.142086,0.179502,-0.085189,-0.06475,-0.035238,0.038366,-0.057225,-0.007264,0.116807,0.165273,-0.091225,6
0.12964,0.193272,-0.023815,-0.045826,0.013191,-0.017279,-0.036005,-0.029292,0.115485,0.158557,-0.13402,4
0.10681,0.228002,-0.070026,-0.03566,-0.023851,-0.020917,-0.022149,0.001725,0.143245,0.117445,-0.169058,7
0.140626,0.214956,-0.079639,-0.021162,0.012463,-0.061143,-0.063444,-0.018846,0.109246,0.11165,-0.115457,5
0.086632,0.222297,-0.047097,-0.032947,-0.025875,-0.002591,-0.020655,0.028919,0.092575,0.090842,-0.102317,6
0.086632,0.222297,-0.047097,-0.032947,-0.025875,-0.002591,-0.020655,0.028919,0.092575,0.090842,-0.102317,6
0.087432,0.211574,-0.045317,-0.012687,-0.067143,-0.007896,-0.010086,-0.006109,0.075147,0.120366,-0.14591,5
0.097533,0.154499,-0.062709,-0.028947,-0.053948,0.010018,-0.05316,0.018082,0.102411,0.153474,-0.053529,6
0.076728,0.200016,-0.052016,-0.027073,-0.014046,0.018592,-0.018587,-0.020673,0.093767,0.066955,-0.090892,5
0.132374,0.263883,-0.05662,-0.004642,0.005489,-0.029107,-0.017062,-0.004107,0.082165,0.071661,-0.099503,5
0.111422,0.245525,-0.052599,-0.026938,-0.032189,-0.002016,-0.010836,-0.003903,0.065758,0.113171,-0.159226,6
0.122015,0.21974,0.015242,-0.062426,0.026997,-0.026312,-0.020268,-0.007129,0.134683,0.157139,-0.173968,5
0.111422,0.245525,-0.052599,-0.026938,-0.032189,-0.002016,-0.010836,-0.003903,0.065758,0.113171,-0.159226,6
0.132374,0.263883,-0.05662,-0.004642,0.005489,-0.029107,-0.017062,-0.004107,0.082165,0.071661,-0.099503,5
0.088998,0.18086,-0.040934,-0.024318,-0.039047,-0.027812,-0.014678,-0.059574,0.112255,0.093231,-0.117769,4
0.089496,0.255506,-0.015393,-0.038609,-0.025871,-0.018186,-0.023739,0.003328,0.079491,0.158885,-0.144987,6
0.141833,0.203448,-0.04544,-0.085615,-0.029788,-0.027719,-0.010202,-0.045686,0.08841,0.119237,-0.136733,5
0.122525,0.233568,-0.053391,-0.041266,-0.02593,-0.022415,-0.048681,0.046421,0.074328,0.118941,-0.128258,7
0.140263,0.205341,-0.045479,-0.086779,-0.028498,-0.026363,-0.010688,-0.046198,0.087929,0.119004,-0.136577,5
0.081069,0.213269,-0.055912,-0.034561,-0.012123,0.012356,0.002369,-0.036346,0.091572,0.079803,-0.095412,6
0.095025,0.199202,-0.037946,-0.052865,-0.021778,0.028125,-0.049331,-0.000753,0.051681,0.087157,-0.07973,6
0.089656,0.215001,-0.0435,-0.008891,-0.016947,0.024931,-0.011079,-0.017605,0.08618,0.08206,-0.07806,6
0.042028,0.197122,-0.050201,-0.028991,-0.029944,0.009947,-0.005729,-0.020318,0.087,0.080339,-0.125307,6
0.080112,0.228404,-0.06135,-0.00858,-0.020768,0.03005,-0.010715,0.038097,0.101401,0.074486,-0.100591,6
0.089656,0.215001,-0.0435,-0.008891,-0.016947,0.024931,-0.011079,-0.017605,0.08618,0.08206,-0.07806,6
0.042028,0.197122,-0.050201,-0.028991,-0.029944,0.009947,-0.005729,-0.020318,0.087,0.080339,-0.125307,6
0.072958,0.216902,-0.045804,-0.031122,-0.041655,0.004931,-0.019393,0.007,0.069125,0.106979,-0.142916,7
0.08828,0.222248,-0.052682,-0.038957,-0.04513,-0.022211,-0.036024,0.008736,0.083921,0.119489,-0.127054,8
0.097406,0.162345,-0.010725,-0.01519,-0.012648,0.023214,0.015415,-0.024862,0.12588,0.13702,-0.082735,5
0.066219,0.215088,-0.067777,-0.048128,-0.01567,0.004598,-0.052098,0.016084,0.068287,0.131073,-0.084386,7
0.066219,0.215088,-0.067777,-0.048128,-0.01567,0.004598,-0.052098,0.016084,0.068287,0.131073,-0.084386,7
0.066219,0.215088,-0.067777,-0.048128,-0.01567,0.004598,-0.052098,0.016084,0.068287,0.131073,-0.084386,7
0.082469,0.183979,-0.074506,-0.044268,-0.032653,-0.051078,-0.034743,-0.025194,0.076366,0.144971,-0.045601,5
0.066219,0.215088,-0.067777,-0.048128,-0.01567,0.004598,-0.052098,0.016084,0.068287,0.131073,-0.084386,7
0.055284,0.223817,-0.068729,-0.058857,-0.003096,-0.011226,-0.055216,0.017451,0.063889,0.121633,-0.10215,7
0.081593,0.197914,-0.049388,-0.050403,-0.021676,0.004003,-0.019238,-0.010957,0.109616,0.086441,-0.125639,6
0.071363,0.186497,-0.045213,-0.038516,-0.017704,0.042455,-0.022156,0.002259,0.07674,0.079251,-0.088087,5
0.081593,0.197914,-0.049388,-0.050403,-0.021676,0.004003,-0.019238,-0.010957,0.109616,0.086441,-0.125639,6
0.052819,0.207977,-0.041455,-0.032101,-0.045932,-0.005039,-0.017017,0.011974,0.091699,0.092503,-0.101788,6
0.065221,0.200614,-0.029794,-0.020632,-0.068308,0.013694,-0.000957,-0.004209,0.070798,0.104961,-0.123306,6
0.091499,0.203363,-0.053951,-0.030781,-0.055712,0.019778,-0.014773,0.008639,0.062507,0.138754,-0.124506,6
0.087795,0.219632,-0.038923,-0.017068,-0.012872,-0.013259,-0.019657,-0.006891,0.072044,0.066789,-0.077741,6
0.085267,0.208244,-0.101498,-0.011569,-0.032682,0.034228,-0.034132,0.018238,0.107684,0.159572,-0.096388,6
0.070903,0.216016,-0.04404,-0.04189,-0.036894,0.008169,-0.017673,0.008697,0.086001,0.090454,-0.10924,6
0.061719,0.195188,-0.083358,-0.007579,-0.037437,0.00286,-0.033825,0.015614,0.098897,0.118081,-0.088914,6
0.131214,0.207202,-0.051588,-0.036218,-0.076322,-0.019497,-0.011649,0.01878,0.078515,0.132326,-0.093655,6
0.131214,0.207202,-0.051588,-0.036218,-0.076322,-0.019497,-0.011649,0.01878,0.078515,0.132326,-0.093655,6
0.102198,0.197465,-0.045477,-0.012067,-0.035665,0.047966,-0.017254,-0.023695,0.079686,0.106926,-0.081259,6
0.098726,0.220411,-0.049119,-0.024883,-0.060813,-0.02573,-0.023117,0.020579,0.10133,0.126857,-0.117384,6
0.074007,0.184701,-0.024978,-0.018744,-0.073244,-0.021016,-0.00866,0.018513,0.114375,0.0999,-0.077126,6
0.099113,0.219881,-0.011936,-0.024288,-0.044815,0.045444,-0.001717,-0.010373,0.091505,0.070311,-0.076106,5
0.044035,0.173361,-0.032254,-0.021919,-0.008237,0.074464,0.02216,-0.018115,0.122029,0.097501,-0.112348,5
0.075285,0.189858,-0.034218,-0.051108,-0.04097,-0.006195,-0.016264,-0.008785,0.094517,0.084182,-0.08412,5
0.191919,0.25082,-0.088163,-0.019252,-0.012986,-0.027166,-0.04919,0.044857,0.104073,0.110276,-0.160187,7
0.093971,0.202253,-0.032262,-0.03531,-0.026851,0.017362,-0.037399,0.002817,0.063254,0.082977,-0.073232,5
0.116368,0.222611,-0.049547,-0.025014,-0.028135,0.001154,-0.025826,0.053665,0.080894,0.102421,-0.12074,6
0.124151,0.185491,-0.080747,-0.022797,-0.025224,0.032027,-0.036089,-0.035592,0.137526,0.153361,-0.08114,5
0.093971,0.202253,-0.032262,-0.03531,-0.026851,0.017362,-0.037399,0.002817,0.063254,0.082977,-0.073232,5
0.091258,0.149391,-0.020536,0.001517,-0.067608,0.015531,-0.009252,0.022113,0.06038,0.08419,-0.103129,4
0.1282,0.225508,-0.071965,-0.024146,-0.036198,-0.015121,-0.019268,-0.029498,0.124054,0.143017,-0.187093,6
0.119193,0.23286,0.076112,0.012546,0.109996,-0.01834,0.032522,0.076314,0.094328,0.122262,-0.176858,4
0.071856,0.182751,-0.034581,-0.045508,-0.037662,0.022293,-0.013837,0.00006,0.113363,0.053536,-0.101733,6
0.1282,0.225508,-0.071965,-0.024146,-0.036198,-0.015121,-0.019268,-0.029498,0.124054,0.143017,-0.187093,6
0.101576,0.190187,-0.017464,-0.052692,-0.042139,0.018016,-0.025832,-0.033246,0.109625,0.08667,-0.102318,4
0.108,0.215675,-0.0317,-0.048136,-0.003998,-0.003121,-0.029368,-0.00297,0.127066,0.124259,-0.154332,4
0.047143,0.182703,-0.069501,-0.012837,-0.029742,0.070345,-0.0045,-0.047506,0.08544,0.121195,-0.096071,5
0.083841,0.184585,-0.039292,-0.010527,-0.050078,0.034511,-0.011185,0.000837,0.081834,0.112457,-0.079055,5
0.095926,0.2291,-0.066319,-0.007576,-0.046202,-0.006988,-0.019278,0.005043,0.091732,0.135795,-0.13964,6
0.122312,0.220553,-0.016934,-0.023078,-0.025644,-0.007142,-0.022971,-0.003333,0.078355,0.059157,-0.074884,5
0.11145,0.152456,0.038415,0.002842,0.09813,0.100449,0.007337,0.055873,0.107683,0.212014,-0.098847,6
0.104543,0.205692,-0.04535,-0.057029,-0.034177,-0.001564,-0.046733,-0.00415,0.085509,0.101736,-0.094443,5
0.069162,0.213299,-0.060656,-0.021331,-0.023264,0.02642,0.007139,-0.041915,0.10968,0.088375,-0.120115,5
0.104543,0.205692,-0.04535,-0.057029,-0.034177,-0.001564,-0.046733,-0.00415,0.085509,0.101736,-0.094443,5
0.07981,0.210289,-0.064192,-0.051175,-0.020224,0.010667,-0.041725,0.010026,0.076764,0.127948,-0.103436,6
0.109299,0.190094,-0.05987,-0.045364,-0.031904,0.022578,-0.026493,-0.006295,0.11626,0.115609,-0.117636,6
0.109299,0.190094,-0.05987,-0.045364,-0.031904,0.022578,-0.026493,-0.006295,0.11626,0.115609,-0.117636,6
0.082491,0.194081,-0.052149,-0.031753,-0.025543,0.037246,-0.021693,-0.017025,0.098005,0.101895,-0.087898,5
0.10966,0.186745,-0.037997,-0.069545,-0.035688,-0.0055,-0.01535,-0.02342,0.093607,0.081395,-0.112353,5
0.108937,0.160714,-0.041283,-0.047442,-0.047381,-0.012156,-0.016895,-0.011855,0.094922,0.071842,-0.111863,5
0.105301,0.202042,-0.060663,-0.04947,-0.03498,0.001547,-0.03613,-0.016394,0.123615,0.113144,-0.102004,5
0.115953,0.192185,-0.06352,-0.033614,-0.021867,0.022265,-0.030296,-0.020638,0.094555,0.129098,-0.136372,5
0.041501,0.171825,-0.075011,-0.017207,-0.030425,0.081803,-0.006745,-0.047858,0.08452,0.134926,-0.087848,5
0.09375,0.239433,-0.023574,-0.033016,0.018392,-0.010988,-0.013919,0.005074,0.095937,0.109913,-0.113716,6
0.132089,0.208425,-0.050949,-0.064082,-0.027498,0.003442,-0.011109,-0.005646,0.111707,0.111986,-0.130671,6
0.132089,0.208425,-0.050949,-0.064082,-0.027498,0.003442,-0.011109,-0.005646,0.111707,0.111986,-0.130671,6
0.086282,0.190897,-0.102373,-0.111321,-0.016987,-0.035065,0.098067,-0.024095,0.028028,0.139586,-0.051366,5
0.114858,0.202209,-0.07254,-0.055295,-0.013963,-0.0349,-0.050335,-0.058345,0.111401,0.143017,-0.128371,4
0.078206,0.180024,-0.04827,-0.011446,-0.04865,0.039633,-0.013701,-0.012506,0.088347,0.128488,-0.07468,5
0.103501,0.18919,-0.025328,-0.051429,-0.044388,0.013836,-0.023082,-0.040899,0.110235,0.090372,-0.10121,4
0.116108,0.201157,-0.074231,-0.0218,-0.047106,0.000211,-0.03654,0.019587,0.092625,0.136574,-0.112633,6
0.101895,0.191449,-0.04481,-0.043852,-0.02934,0.015577,-0.021341,-0.00344,0.102431,0.092399,-0.112862,6
0.101895,0.191449,-0.04481,-0.043852,-0.02934,0.015577,-0.021341,-0.00344,0.102431,0.092399,-0.112862,6
0.051528,0.206891,-0.063788,-0.020597,-0.042417,-0.020717,-0.017951,0.01379,0.112343,0.129085,-0.102396,6
0.088125,0.19878,-0.032044,-0.04858,-0.028759,0.029118,-0.046394,-0.006322,0.045725,0.098119,-0.080975,6
0.159095,0.249056,-0.117826,-0.011176,-0.006935,-0.0151,-0.038346,0.034857,0.131125,0.137991,-0.158366,8
0.176751,0.232733,-0.10452,-0.036092,-0.023111,-0.011085,-0.058183,0.043985,0.108485,0.142635,-0.16559,6
0.119512,0.215034,-0.074741,-0.009946,-0.035857,0.011061,-0.032263,0.005965,0.090393,0.120936,-0.130019,6
0.127209,0.197615,-0.063062,-0.046791,-0.033029,0.035437,-0.031774,0.005237,0.091585,0.112591,-0.132212,5
0.036009,0.175481,-0.064902,-0.020171,-0.028339,0.070728,-0.006051,-0.040865,0.088792,0.122501,-0.099416,5
0.104483,0.206727,-0.063017,-0.031714,-0.039129,0.014875,0.00241,-0.014948,0.104753,0.117645,-0.138246,6
0.089898,0.221094,-0.036315,-0.010169,-0.01407,-0.002009,-0.012298,-0.0324,0.086467,0.077137,-0.088605,6
0.078519,0.220512,0.004452,-0.027563,-0.001705,-0.016714,-0.01434,0.023582,0.098979,0.143111,-0.16291,4
0.08705,0.196666,-0.035193,-0.06813,-0.029171,0.004996,-0.008664,-0.02037,0.100937,0.069326,-0.113601,6
0.089898,0.221094,-0.036315,-0.010169,-0.01407,-0.002009,-0.012298,-0.0324,0.086467,0.077137,-0.088605,6
0.081011,0.21245,-0.046098,-0.013857,-0.064807,-0.002864,-0.005121,0.015527,0.089104,0.104015,-0.144399,7
0.090806,0.198786,-0.060224,-0.040564,-0.029753,0.03473,-0.034314,-0.00167,0.085446,0.112869,-0.093097,6
0.090806,0.198786,-0.060224,-0.040564,-0.029753,0.03473,-0.034314,-0.00167,0.085446,0.112869,-0.093097,6
0.099544,0.209686,-0.053445,-0.049841,-0.032044,-0.010697,-0.020439,-0.019234,0.135085,0.094634,-0.117326,6
0.101112,0.216746,-0.03844,-0.025175,-0.025952,-0.002654,-0.012843,-0.018092,0.093454,0.102415,-0.08873,6
0.098459,0.204135,-0.048473,-0.039048,-0.031358,0.022327,-0.028344,0.005369,0.081668,0.110299,-0.124232,5
0.099886,0.191183,-0.042321,-0.007728,-0.077796,0.005233,-0.008914,-0.003366,0.078237,0.123841,-0.092654,5
0.097141,0.235457,-0.055203,-0.032628,-0.036953,0.024039,-0.027682,0.026258,0.056821,0.141463,-0.153274,6
0.113652,0.239277,-0.055337,-0.017084,-0.045119,-0.0041,0.001081,-0.015039,0.12781,0.129719,-0.201261,5
0.066057,0.254269,-0.035691,-0.041263,0.0473,-0.015111,-0.040915,0.029055,0.125537,0.075955,-0.033012,5
0.066057,0.254269,-0.035691,-0.041263,0.0473,-0.015111,-0.040915,0.029055,0.125537,0.075955,-0.033012,5
0.109141,0.203722,-0.053247,-0.05248,-0.037511,-0.012858,-0.011522,-0.021424,0.119703,0.098922,-0.136302,5
0.101829,0.207506,-0.065921,-0.031271,-0.029858,0.010647,-0.025765,-0.005386,0.130896,0.108488,-0.092147,6
0.131481,0.223306,-0.057159,-0.054134,-0.023553,-0.006188,-0.055352,0.027724,0.089157,0.122257,-0.145484,6
0.083837,0.197267,-0.031301,-0.054607,-0.035518,0.009816,-0.019939,-0.03635,0.106923,0.078992,-0.114072,4
0.101829,0.207506,-0.065921,-0.031271,-0.029858,0.010647,-0.025765,-0.005386,0.130896,0.108488,-0.092147,6
0.076505,0.159492,-0.053605,-0.027904,-0.004062,0.093851,0.001554,-0.028584,0.115282,0.144632,-0.095334,5
0.076505,0.159492,-0.053605,-0.027904,-0.004062,0.093851,0.001554,-0.028584,0.115282,0.144632,-0.095334,5
0.105746,0.216232,-0.071952,-0.029058,-0.030487,-0.002375,-0.022402,0.002455,0.109377,0.125592,-0.15097,6
0.110691,0.220227,-0.081854,-0.041095,-0.024984,-0.002971,-0.028475,-0.00546,0.106644,0.115394,-0.167521,6
0.116481,0.204211,-0.075011,-0.052418,-0.011891,-0.095324,-0.021138,-0.134939,0.123329,0.165657,-0.143515,3
0.158861,0.233811,-0.058219,-0.078307,-0.022885,-0.016868,-0.068418,-0.004583,0.095266,0.133241,-0.141845,6
0.142378,0.2312,-0.070762,-0.060906,-0.016395,-0.033246,-0.05224,-0.028376,0.114334,0.131404,-0.102693,6
0.08682,0.204158,-0.044948,-0.033902,-0.043821,-0.023226,-0.0265,0.030086,0.100114,0.094065,-0.115674,6
0.107106,0.212975,-0.065394,-0.023331,-0.040616,0.018103,-0.033214,0.015578,0.059683,0.131027,-0.099186,5
0.05746,0.202415,-0.053854,-0.008659,-0.009872,0.022532,0.003702,-0.05636,0.08656,0.101424,-0.099556,5
0.09502,0.216691,-0.051816,-0.012311,-0.019635,0.017628,-0.024188,-0.027252,0.07363,0.097909,-0.085345,5
0.122127,0.208788,-0.041425,-0.006363,-0.035175,-0.017498,-0.019666,-0.024714,0.093481,0.109627,-0.074162,5
0.097074,0.208007,-0.033995,-0.043287,-0.007606,0.003576,-0.026883,-0.016671,0.108485,0.126378,-0.137283,4
0.122127,0.208788,-0.041425,-0.006363,-0.035175,-0.017498,-0.019666,-0.024714,0.093481,0.109627,-0.074162,5
